id,rle_mask
6ed4e5215a,2019 2 2118 4 2217 6 2315 9 2414 11 2513 13 2611 16 2710 18 2810 19 2909 21 3009 22 3108 24 3208 25 3308 26 3407 28 3507 29 3607 30 3708 30 3808 31 3909 31 4010 31 4111 31 4213 30 4314 30 4415 30 4517 29 4619 28 4720 28 4821 28 4922 28 5023 28 5124 28 5225 28 5325 29 5426 29 5526 30 5627 30 5727 31 5828 31 5928 32 6029 32 6130 32 6231 32 6332 32 6432 33 6533 33 6634 33 6734 34 6835 34 6935 35 7035 36 7135 37 7235 38 7334 40 7434 41 7534 42 7634 43 7734 44 7833 46 7934 46 8034 47 8134 48 8235 48 8336 48 8436 49 8537 49 8637 50 8738 50 8839 50 8940 50 9041 50 9142 50 9243 50 9345 49 9446 49 9548 48 9649 48 9750 48 9852 47 9953 47 10054 47 10156 46
9b6cb72794,
c69942be7a,
af445bc114,1 20 102 20 203 20 304 20 405 20 506 20 607 20 708 20 809 20 910 20 1011 21 1112 21 1213 21 1314 21 1415 21 1516 21 1617 21 1718 21 1819 21 1920 21 2021 21 2122 22 2223 22 2324 22 2425 22 2526 22 2627 22 2728 22 2829 23 2930 23 3031 23 3132 23 3233 23 3334 23 3435 23 3536 24 3637 24 3738 24 3839 24 3940 24 4041 23 4142 23 4243 23 4344 22 4445 22 4546 21 4647 20 4748 19 4849 17 4950 16 5051 14 5152 12 5253 10 5354 8 5455 7 5556 5 5657 4 5758 3
4e583649f3,
5f384be473,6407 17 6462 3 6503 31 6558 8 6599 68 6695 73 6788 81 6885 85 6983 88 7082 90 7181 92 7281 93 7381 94 7481 95 7581 96 7681 97 7781 98 7882 98 7982 99 8083 99 8185 98 8286 98 8388 97 8490 96 8592 95 8694 94 8797 92 8901 89 9006 85 9111 81 9216 77 9320 74 9424 71 9528 68 9631 66 9734 64 9837 62 9939 61 10041 60 10144 58
fc04d08cfe,77 25 178 25 279 25 380 25 481 25 582 25 683 25 783 26 884 26 984 27 1084 28 1184 29 1284 30 1383 32 1483 33 1583 34 1684 34 1784 35 1885 35 1986 35 2087 35 2188 35 2290 34 2391 34 2492 34 2594 33 2695 33 2797 32 2898 32 3000 31 3102 30 3203 30 3305 29 3407 28 3509 27 3611 26 3712 26 3815 24 3917 23 4019 22 4121 21 4224 19 4326 18 4429 16 4532 14 4635 12 4738 10 4841 8 4943 7 5046 5 5148 4 5251 2
11100c5070,1 33 102 33 203 33 304 33 405 33 506 33 607 33 708 33 809 33 910 34 1011 34 1112 34 1213 35 1314 35 1415 36 1516 37 1617 37 1718 38 1819 39 1920 40 2021 40 2122 41 2223 42 2324 43 2425 44 2526 45 2627 46 2728 47 2829 47 2930 48 3031 49 3132 51 3233 52 3334 53 3435 55 3536 57 3637 59 3738 62 3839 64 3940 66 4041 68 4142 69 4243 71 4344 72 4445 73 4546 74 4647 76 4748 77 4849 79 4950 80 5051 82 5152 83 5253 83 5354 84 5455 84 5556 84 5657 84 5758 84 5859 85 5960 85 6061 85 6162 85 6263 86 6364 86 6465 86 6566 86 6667 87 6768 87 6869 87 6970 87 7071 87 7172 87 7273 87 7374 87 7475 88 7576 88 7677 88 7778 88 7879 88 7980 89 8081 89 8182 90 8283 91 8384 92 8485 92 8586 93 8687 94 8788 95 8889 96 8990 97 9091 99 9192 1010
6b7945d817,
34eff695a2,1 1414 1417 99 1520 97 1622 96 1725 94 1829 91 1934 87 2040 82 2144 79 2248 76 2352 73 2456 70 2559 68 2663 65 2766 63 2869 61 2972 59 3075 57 3178 55 3281 53 3384 51 3487 49 3590 47 3692 46 3795 44 3897 43 3999 42 4101 41 4203 40 4305 39 4406 39 4508 38 4610 37 4712 36 4813 36 4915 35 5017 34 5119 33 5222 31 5325 29 5428 27 5531 25 5634 23 5736 22 5839 20 5940 20 6042 19 6144 18 6246 17 6348 16 6450 15 6553 13 6655 12 6758 10 6860 9 6962 8 7064 7 7166 6 7267 6 7369 5 7471 4 7572 4 7673 4 7774 4 7875 4 7976 4 8078 3 8179 3 8279 4 8380 4 8481 4 8583 3 8684 3 8785 3 8886 3 8988 2 9089 2 9191 1 9292 1
61438a146a,6664 3 6762 6 6857 12 6954 16 7052 19 7150 22 7251 22 7352 22 7453 22 7556 20 7659 18 7761 17 7864 15 7967 13 8069 12 8172 10 8274 9 8377 7 8480 5 8582 4 8685 2
2497cda279,
13dfe3b905,6 96 107 96 208 96 308 97 408 98 508 4641 5152 96 5253 94 5354 92 5455 90 5556 88 5657 86 5758 85 5859 83 5960 81 6061 80 6162 78 6263 77 6364 75 6465 73 6566 72 6667 71 6768 69 6869 68 6970 67 7071 65 7172 64 7273 63 7374 62 7475 61 7576 60 7677 59 7778 57 7879 56 7980 55 8081 54 8182 53 8283 52 8384 51 8485 50 8586 49 8687 48 8788 47 8889 46 8990 45 9091 44 9192 43 9293 43 9394 41 9495 41 9596 40 9697 38 9798 37 9899 36 10000 36 10101 35
8e13cda6fb,
23ae01f9de,
587c839aba,78 24 179 24 280 24 382 23 483 23 585 22 686 22 788 21 890 20 991 20 1092 20 1193 20 1294 20 1394 21 1494 22 1595 22 1695 23 1795 24 1895 25 1995 26 2096 26 2198 25 2301 23 2403 22 2506 20 2610 17 2713 15 2816 13 2918 12 3021 10 3123 9 3225 8 3328 6 3430 5 3532 4 3633 4 3736 2 3838 1 5149 3 5248 5 5347 7 5446 9 5543 13 5640 17 5736 22 5833 26 5929 31 6026 35 6124 38 6221 42 6318 46 6415 50 6511 55 6607 60 6702 66 6798 71 6895 75 6993 78 7091 81 7190 83 7289 85 7387 88 7486 90 7585 92 7683 95 7781 906 8691 97 8794 95 8898 92 9001 90 9104 88 9207 86 9309 85 9411 84 9513 83 9615 82 9716 82 9818 81 9920 80 10021 80 10122 80
d4c0bfa755,
70cf807d0e,
b452af04cd,89 13 189 14 290 14 391 14 491 15 592 15 692 16 793 16 893 17 993 18 1093 19 1193 20 1294 20 1394 21 1494 22 1594 23 1694 24 1794 25 1894 26 1994 27 2094 28 2194 29 2294 30 2395 30 2494 32 2595 32 2695 33 2795 34 2894 36 2994 37 3094 38 3193 40 3292 42 3392 43 3491 45 3590 47 3689 49 3788 51 3887 53 3987 54 4086 56 4185 58 4285 59 4384 61 4484 62 4583 64 4683 65 4783 66 4883 67 4983 68 5084 68 5184 69 5284 70 5385 70 5486 70 5587 70 5688 70 5789 70 5890 70 5991 70 6092 70 6194 69 6296 68 6397 68 6500 66 6602 65 6704 64 6807 62 6910 60 7013 58 7115 57 7218 55 7321 53 7425 50 7529 47 7632 45 7737 41 7841 38 7945 35 8049 32 8155 27 8260 23 8365 19 8468 17 8571 15 8674 13 8780 8 8883 6 8987 3
44b05c1bc5,1 5231 5251 11 5295 30
a0637bbf74,947 4 1046 9 1146 12 1244 17 1341 24 1442 26 1544 27 1646 29 1748 31 1850 32 1953 32 2056 30 2159 29 2261 29 2364 27 2466 26 2569 24 2671 23 2773 22 2875 21 2977 20 3079 19 3180 19 3282 18 3383 18 3485 17 3586 18 3688 17 3789 17 3890 17 3991 17 4092 18 4193 18 4293 19 4394 20 4494 21 4595 21 4695 22 4795 23 4896 23 4995 24 5095 25 5195 25 5294 27 5393 28 5491 31 5589 33 5686 36 5784 38 5881 41 5979 43 6077 45 6175 48 6274 49 6373 51 6473 52 6573 53 6673 54 6773 56 6873 57 6973 59 7072 61 7172 63 7273 63 7374 64 7475 64 7576 65 7677 65 7778 66 7879 66 7980 67 8081 68 8182 68 8283 69 8384 70 8485 71 8586 72 8687 72 8788 73 8889 74 8990 75 9091 76 9192 77 9293 79 9394 81 9495 82 9596 85 9697 87 9798 89 9899 90 10000 91 10101 91
5a2f0ee267,40 62 140 63 240 64 340 65 439 67 538 69 638 70 737 72 836 74 935 76 1034 78 1133 80 1233 81 1332 83 1431 85 1531 86 1630 88 1729 90 1828 92 1927 94 2025 8177
5791c70c05,
a1bd5af287,
03b2e0b652,
114fd22f5c,
dddf779b5a,
3e7f8f6b33,
4ed082016b,1 7979 7981 100 8083 99 8187 96 8292 92 8396 89 8502 84 8620 67 8734 54 8842 47 8951 39 9058 33 9164 28 9269 24 9375 19 9479 16 9582 14 9685 12 9789 9 9893 6
1298444dfa,
de27bef2bf,70 32 172 31 274 30 376 29 478 28 580 27 681 27 783 26 885 25 987 24 1088 24 1189 24 1291 23 1392 23 1493 23 1594 23 1696 22 1797 22 1898 22 1999 22 2101 21 2203 20 2304 20 2406 19 2507 19 2609 18 2710 18 2812 17 2914 16 3016 15 3118 14 3219 14 3321 13 3423 12 3525 11 3627 10 3728 10 3830 9 3932 8 4034 7 4136 6 4238 5 4340 4 4442 3 4544 2 4646 1
1d2bf3cc94,51 51 152 51 253 51 353 52 454 52 555 52 655 53 756 53 856 54 957 54 1057 55 1157 56 1258 56 1358 57 1459 57 1559 58 1659 59 1760 59 1860 60 1960 61 2060 62 2161 62 2261 63 2361 64 2462 64 2562 65 2662 66 2763 66 2863 67 2964 67 3065 67 3166 67 3266 68 3367 68 3469 67 3569 68 3670 68 3771 68 3872 68 3973 68 4073 69 4174 69 4274 70 4374 71 4474 72 4575 72 4674 74 4774 75 4874 76 4973 78 5071 81 5170 83 5268 86 5366 89 5464 92 5562 95 5659 4543
758c74c39e,
d49547ef96,75 27 177 26 279 25 381 24 484 22 587 20 690 18 792 17 894 16 996 15 1098 14 1199 14 1300 14 1401 14 1502 14 1603 14 1702 16 1802 17 1900 20 1999 22 2097 25 2195 28 2294 30 2393 32 2492 34 2592 35 2692 36 2791 38 2891 39 2991 40 3091 41 3190 43 3290 44 3389 46 3488 48 3587 50 3686 52 3785 54 3884 56 3983 58 4082 60 4181 62 4280 64 4380 65 4480 66 4580 67 4680 68 4781 68 4880 70 4981 70 5080 72 5180 73 5280 74 5379 76 5478 78 5578 79 5677 81 5776 83 5875 85 5975 86 6074 88 6173 90 6272 92 6371 94 6470 96 6568 3634
b254feec1a,
9f91c31994,5960 9 6061 16 6162 22 6263 27 6364 32 6465 37 6566 42 6667 47 6768 53 6869 57 6970 62 7071 65 7172 68 7273 70 7374 72 7475 73 7576 75 7677 76 7778 77 7879 78 7980 79 8081 80 8182 81 8283 83 8384 84 8485 86 8586 88 8687 91 8788 94 8889 100 8990 1212
aa073980f7,40 62 141 62 242 62 343 62 443 63 544 63 645 63 746 63 846 64 947 64 1048 64 1149 64 1251 63 1352 63 1453 63 1555 62 1656 62 1757 62 1859 61 1960 61 2062 60 2163 60 2265 59 2366 59 2468 58 2570 57 2671 57 2773 56 2875 55 2977 54 3079 53 3181 52 3283 51 3384 51 3486 50 3587 50 3689 49 3790 49 3891 49 3992 49 4093 49 4194 49 4295 49 4396 49 4497 49 4597 50 4698 50 4799 50 4900 50 5000 51 5101 51 5201 52 5302 52 5403 52 5503 53 5603 54 5704 54 5805 54 5905 55 6006 55 6106 56 6207 56 6308 56 6409 56 6509 57 6609 58 6710 58 6810 59 6910 60 7011 60 7111 61 7211 62 7310 64 7410 65 7510 66 7610 67 7710 68 7810 69 7910 70 8009 72 8109 73 8209 74 8309 75 8409 76 8509 77 8609 78 8710 78 8810 79 8910 80 9011 80 9112 80 9212 81 9312 82 9413 82 9514 82 9615 82 9715 83 9816 83 9916 84 10017 84 10118 84
e3ada5840a,604 3 704 4 804 5 904 6 1003 8 1102 10 1201 12 1300 14 1399 16 1499 17 1598 19 1697 21 1796 23 1895 25 1994 27 2094 28 2193 30 2292 32 2391 34 2490 36 2589 38 2687 41 2786 43 2885 45 2983 48 3082 50 3181 52 3280 54 3379 56 3477 59 3575 62 3674 64 3771 68 3870 70 3968 73 4067 75 4166 77 4265 79 4365 80 4464 82 4565 82 4665 83 4765 84 4866 84 4966 85 5066 86 5167 86 5268 86 5369 86 5470 86 5571 86 5672 86 5773 86 5874 86 5975 86 6076 86 6177 86 6279 85 6381 84 6482 84 6584 83 6685 83 6787 82 6889 81 6991 80 7092 80 7194 79 7296 78 7398 77 7500 76 7601 76 7703 75 7804 75 7906 74 8007 74 8109 73 8211 72 8312 72 8413 72 8515 71 8616 71 8717 71 8818 71 8920 70 9021 70 9122 70 9223 70 9324 70 9425 70 9526 70 9626 71 9727 71 9828 71 9929 71 10030 71 10131 71
53bb18ce06,6566 5 6667 9 6768 18 6869 26 6970 30 7071 33 7172 36 7273 39 7374 42 7475 45 7576 47 7677 48 7778 50 7879 52 7980 53 8081 54 8182 55 8283 56 8384 57 8485 59 8586 60 8687 62 8788 64 8889 66 8990 68 9091 70 9192 71 9293 73 9394 75 9495 76 9596 78 9697 79 9798 80 9899 81 10000 81 10101 82
50b21b5dba,1 53 102 53 203 53 304 53 405 53 506 52 607 52 708 52 809 52 910 52 1011 52 1112 52 1213 52 1314 52 1415 51 1516 51 1617 51 1718 50 1819 50 1920 49 2021 49 2122 48 2223 48 2324 47 2425 47 2526 47 2627 46 2728 46 2829 45 2930 45 3031 44 3132 44 3233 43 3334 43 3435 42 3536 42 3637 41 3738 41 3839 40 3940 40 4041 40 4142 40 4243 39 4344 39 4445 39 4546 39 4647 39 4748 39 4849 39 4950 39 5051 39 5152 40 5253 40 5354 41 5455 41 5556 43 5657 44 5758 45 5859 46 5960 47 6061 48 6162 50 6263 51 6364 53 6465 54 6566 55 6667 57 6768 58 6869 59 6970 60 7071 61 7172 62 7273 63 7374 64 7475 65 7576 66 7677 67 7778 69 7879 70 7980 72 8081 73 8182 75 8283 76 8384 78 8485 79 8586 80 8687 81 8788 81 8889 82 8990 82 9091 82 9192 83 9293 83 9394 83 9495 83 9596 83 9697 84 9798 84 9899 84 10000 84 10101 84
473cbcdc24,
2becc508a4,95 7 197 6 298 6 400 5 502 4 603 4 707 1
2deae378ef,1 33 102 33 203 33 304 33 405 33 506 33 607 32 708 32 809 32 910 32 1011 32 1112 32 1213 32 1314 32 1415 32 1516 32 1617 31 1718 31 1819 31 1920 31 2021 30 2122 30 2223 29 2324 29 2425 29 2526 28 2627 28 2728 28 2829 28 2930 28 3031 28 3132 28 3233 28 3334 28 3435 28 3536 28 3637 29 3738 29 3839 29 3940 29 4041 29 4142 29 4243 29 4344 29 4445 29 4546 29 4647 29 4748 29 4849 29 4950 29 5051 29 5152 29 5253 28 5354 28 5455 28 5556 27 5657 27 5758 26 5859 25 5960 24 6061 23 6162 21 6263 20 6364 18 6465 17 6566 15 6667 13 6768 11 6869 9 6970 7 7071 5
2f9998ea8e,
2ac1aebb6d,
383e701524,504 2 603 4 702 6 800 9 898 12 997 14 1094 18 1192 21 1289 25 1386 29 1482 34 1576 41 1668 50 1761 58 1856 64 1952 69 2048 74 2145 78 2242 82 2337 776 3128 76 3233 63 3334 53 3435 41 3536 35 3637 32 3738 30 3839 28 3940 27 4041 25 4142 24 4243 23 4344 22 4445 21 4546 20 4647 19 4748 18 4849 17 4950 16 5051 15 5152 14 5253 13 5354 13 5455 12 5556 11 5657 11 5758 10 5859 9 5960 9 6061 8 6162 8 6263 8 6364 8 6465 7 6566 7 6667 7 6768 6 6869 6 6970 5 7071 4 7172 4 7273 3 7374 1 10103 1
6768e73c8b,6363 1 6463 2 6563 3 6663 4 6764 4 6864 5 6964 6 7065 6 7164 8 7265 8 7364 10 7463 12 7563 13 7661 16 7760 18 7859 20 7959 21 8059 22 8159 23 8259 24 8359 25 8459 26 8559 27 8659 28 8759 29 8859 30 8960 30 9059 32 9160 32 9260 33 9360 34 9460 35 9560 36 9660 37 9760 38 9860 39 9960 40 10060 41 10161 41
7c9770ad2a,
f90accfd37,
5d2c7161fc,
3825b66859,
b0a5d211a8,
77795c3885,
15921c04ea,
7f82fe9f71,
1fe408de00,1 54 102 54 203 54 304 54 405 54 506 54 607 54 708 54 809 54 910 54 1011 54 1112 55 1213 55 1314 55 1415 55 1516 55 1617 56 1718 56 1819 56 1920 56 2021 56 2122 57 2223 57 2324 57 2425 58 2526 58 2627 58 2728 58 2829 58 2930 58 3031 58 3132 58 3233 58 3334 58 3435 58 3536 58 3637 58 3738 57 3839 57 3940 57 4041 57 4142 57 4243 57 4344 56 4445 56 4546 56 4647 56 4748 56 4849 55 4950 55 5051 55 5152 54 5253 54 5354 54 5455 53 5556 53 5657 53 5758 52 5859 52 5960 52 6061 52 6162 52 6263 53 6364 53 6465 53 6566 54 6667 55 6768 56 6869 56 6970 57 7071 58 7172 59 7273 59 7374 60 7475 61 7576 61 7677 62 7778 62 7879 62 7980 62 8081 63 8182 63 8283 63 8384 63 8485 63 8586 63 8687 63 8788 63 8889 63 8990 63 9091 63 9192 63 9293 64 9394 64 9495 64 9596 64 9697 65 9798 65 9899 65 10000 65 10101 66
edb228a9b4,
4ef64308cf,45 57 145 58 246 58 345 60 445 61 544 63 644 64 745 64 844 66 945 66 1046 66 1147 66 1249 65 1352 63 1454 62 1556 61 1659 59 1761 58 1864 56 1967 54 2070 52 2173 50 2276 48 2378 47 2480 46 2583 44 2685 43 2787 42 2889 41 2991 40 3093 39 3196 37 3298 36 3400 35 3502 34 3605 32 3707 31 3809 30 3911 29 4013 28 4115 27 4217 26 4318 26 4420 25 4522 24 4623 24 4725 23 4827 22 4928 22 5030 21 5131 21 5233 20 5334 20 5435 20 5536 20 5637 20 5738 20 5838 21 5939 21 6039 22 6139 23 6239 24 6339 25 6439 26 6539 27 6639 28 6738 30 6838 31 6938 32 7038 33 7138 34 7238 35 7338 36 7438 37 7538 38 7638 39 7737 41 7837 42 7936 44 8036 45 8135 47 8235 48 8335 49 8435 50 8535 51 8636 51 8737 51 8838 51 8939 51 9040 51 9142 50 9243 50 9345 49 9447 48 9549 47 9651 46 9753 45 9855 44 9957 43 10059 42 10160 42
8edcb8b48c,46 56 147 56 248 56 350 55 452 54 554 53 656 52 758 51 860 50 962 49 1064 48 1166 47 1268 46 1370 45 1472 44 1574 43 1676 42 1778 41 1880 40 1982 39 2084 38 2185 38 2287 37 2388 37 2489 37 2590 37 2691 37 2792 37 2893 37 2994 37 3095 37 3196 37 3297 37 3398 37 3499 37 3600 37 3701 37 3802 37 3902 38 4003 38 4104 38 4205 38 4306 38 4407 38 4508 38 4609 38 4710 38 4811 38 4911 39 5012 39 5113 39 5213 40 5314 40 5415 40 5515 41 5616 41 5716 42 5817 42 5917 43 6017 44 6118 44 6218 45 6318 46 6419 46 6519 47 6620 47 6720 48 6821 48 6921 49 7021 50 7122 50 7222 51 7322 52 7422 53 7522 54 7622 55 7722 56 7821 58 7921 59 8021 60 8122 60 8222 61 8322 62 8423 62 8523 63 8624 63 8726 62 8827 62 8928 62 9030 61 9131 61 9233 60 9334 60 9435 60 9536 60 9637 60 9738 60 9839 60 9940 60 10041 60 10142 60
a1df99dffd,1 8195 8197 86 8301 83 8406 79 8513 73 8617 70 8720 68 8828 50 8888 1 8931 45 9045 27
bcfddc1da8,
d76292283c,
4dc47d5ffd,1 43 102 43 203 43 304 43 405 43 506 42 607 42 708 42 809 41 910 41 1011 40 1112 38 1213 35 1314 28 1415 22 1516 18 1617 15 1718 14 1819 12 1920 11 2021 10 2122 9 2223 9 2324 8 2425 7 2526 6 2627 6 2728 5 2829 4 2930 4 3031 4 3132 3 3233 3 3334 3 3435 3 3536 3 3637 3 3738 1 3740 1 3839 1 4345 1 4446 1 4546 2 4647 3 4748 3 4849 4 4950 4 5051 5 5152 5 5253 6 5354 7 5455 7 5556 7 5657 7 5758 6 5859 5 5960 5 6061 4 6162 3 6263 2 8688 1 8788 3 8889 3 8990 4 9091 4 9192 5 9293 5 9394 5 9495 5 9596 6 9697 6 9798 7 9899 7 10000 7 10101 7
07d631693c,1 4222 4243 78 4344 75 4445 72 4546 70 4647 67 4748 65 4849 63 4950 61 5051 59 5152 57 5253 56 5354 55 5455 54 5556 53 5657 52 5758 51 5859 50 5960 50 6061 49 6162 49 6263 48 6364 48 6465 47 6566 46 6667 46 6768 45 6869 44 6970 43 7071 43 7172 42 7273 41 7374 40 7475 39 7576 39 7677 38 7778 38 7879 39 7980 39 8081 40 8182 41 8283 43 8384 45 8485 48 8586 53 8687 55 8788 57 8889 58 8990 58 9091 59 9192 60 9293 60 9394 61 9495 61 9596 61 9697 61 9798 60 9899 59 10000 60 10101 58
1fd2701517,
1e5ae9d2a9,1 2222 2227 97 2332 93 2437 89 2541 86 2644 84 2748 81 2852 78 2956 75 3060 72 3164 69 3268 66 3372 63 3476 60 3579 58 3682 56 3785 54 3888 52 3990 51 4092 50 4194 49 4296 48 4398 47 4500 46 4601 46 4703 45 4805 44 4906 44 5008 43 5110 42 5211 42 5313 41 5415 40 5516 40 5618 39 5720 38 5822 37 5924 36 6026 35 6128 34 6231 32 6333 31 6436 29 6538 28 6641 26 6743 25 6846 23 6948 22 7051 20 7153 19 7256 17 7358 16 7461 14 7564 12 7667 10 7770 8 7873 6 7975 5 8078 3
10c66588d5,912 1 1011 3 1112 5 1213 5 1314 7 1415 8 1516 9 1617 11 1718 12 1819 13 1920 13 2021 14 2122 15 2223 16 2324 16 2425 17 2526 18 2627 18 2728 19 2829 19 2930 19 3031 20 3132 20 3233 20 3334 21 3435 21 3536 21 3637 21 3738 22 3839 22 3940 23 4041 23 4142 24 4243 25 4344 26 4445 27 4546 28 4647 28 4748 29 4849 30 4950 30 5051 30 5152 30 5253 30 5354 30 5455 30 5556 29 5657 29 5758 28 5859 28 5960 27 6061 27 6162 27 6263 26 6364 26 6465 26 6566 26 6667 26 6768 26 6869 25 6970 25 7071 25 7172 25 7273 25 7374 25 7475 25 7576 25 7677 25 7778 25 7879 25 7980 25 8081 25 8182 25 8283 25 8384 26 8485 26 8586 27 8687 27 8788 27 8889 27 8990 28 9091 28 9192 28 9293 28 9394 28 9495 28 9596 28 9697 28 9798 28 9899 28 10000 28 10101 28
079629bc48,
c467bf46da,
7ffccc46c5,1 68 102 68 203 68 304 68 405 68 506 68 607 68 708 68 809 68 910 68 1011 68 1112 68 1213 68 1314 68 1415 68 1516 68 1617 67 1718 67 1819 67 1920 66 2021 66 2122 66 2223 65 2324 65 2425 64 2526 64 2627 64 2728 63 2829 63 2930 63 3031 63 3132 63 3233 63 3334 63 3435 63 3536 63 3637 63 3738 63 3839 63 3940 63 4041 64 4142 64 4243 64 4344 64 4445 65 4546 65 4647 65 4748 66 4849 66 4950 67 5051 67 5152 67 5253 68 5354 68 5455 68 5556 69 5657 69 5758 69 5859 69 5960 70 6061 70 6162 70 6263 70 6364 70 6465 70 6566 70 6667 70 6768 70 6869 70 6970 70 7071 70 7172 70 7273 69 7374 69 7475 69 7576 69 7677 68 7778 68 7879 68 7980 68 8081 68 8182 67 8283 67 8384 67 8485 67 8586 66 8687 66 8788 66 8889 66 8990 65 9091 65 9192 65 9293 65 9394 65 9495 65 9596 65 9697 65 9798 65 9899 65 10000 65 10101 65
5535f37211,
2f07cfbb01,1 17 102 17 203 17 304 16 405 15 506 14 607 13 708 12 809 11 910 11 1011 10 1112 9 1213 8 1314 8 1415 7 1516 7 1617 6 1718 6 1819 5 1920 5 2021 5 2122 4 2223 3
2f7043caf5,1 4141 4145 98 4259 85 4365 80 4470 76 4574 73 4678 70 4783 66 4889 61 4995 56 5101 51 5206 47 5311 43 5415 40 5520 36 5625 32 5730 28 5837 22 5943 17 6048 13 6153 9 6256 7 6359 5 6461 4 6563 3 6665 2 6767 1 6868 1 6968 2 7068 3 7168 4 7268 5 7368 6 7466 9 7564 12 7661 16 7758 20 7856 23 7954 26 8053 28 8152 30 8251 32 8350 34 8449 36 8548 38 8647 40 8747 41 8847 42 8946 44 9047 44 9147 45 9248 45 9350 44 9452 43 9554 42 9656 41 9758 40 9860 39 9962 38 10064 37 10166 36
ffc6f6f99d,7779 1 7879 5 7980 8 8081 11 8182 16 8283 31 8384 38 8485 43 8586 50 8687 55 8788 61 8889 67 8990 70 9091 72 9192 74 9293 75 9394 76 9495 77 9596 77 9697 78 9798 77 9899 77 10000 77 10101 76
0a9fc67f17,84 18 185 18 287 17 389 16 490 16 592 15 694 14 795 14 897 13 999 12 1100 12 1202 11 1303 11 1405 10 1506 10 1607 10 1708 10 1810 9 1911 9 2012 9 2113 9 2214 9 2315 9 2416 9 2517 9 2618 9 2718 10 2819 10 2919 11 3020 11 3120 12 3220 13 3321 13 3421 14 3522 14 3622 15 3723 15 3823 16 3924 16 4025 16 4126 16 4226 17 4326 18 4427 18 4527 19 4627 20 4728 20 4828 21 4928 22 5028 23 5128 24 5227 26 5328 26 5427 28 5528 28 5628 29 5728 30 5829 30 5929 31 6029 32 6130 32 6231 32 6331 33 6432 33 6532 34 6633 34 6734 34 6835 34 6937 33 7039 32 7141 31 7243 30 7346 28 7449 26 7553 23 7656 21 7760 18 7864 15 7968 12 8072 9 8175 7 8278 5 8381 3 8484 1
63b3217142,
37afd06dfa,
04aec42282,1615 2 1714 4 1814 5 1915 5 2016 5 2118 4 2221 2
aed83b81bb,4025 16 4113 29 4209 34 4306 38 4403 42 4500 46 4597 50 4692 56 4785 64 4876 74 4969 5233
38e9ea8346,
37880e817f,67 35 168 35 269 35 369 36 470 36 570 37 670 38 770 39 871 39 971 40 1072 40 1172 41 1272 42 1373 42 1474 42 1574 43 1675 43 1775 44 1876 44 1977 44 2077 45 2177 46 2278 46 2379 46 2480 46 2581 46 2682 46 2784 45 2886 44 2988 43 3090 42 3192 41 3295 39 3397 38 3500 36 3603 34 3705 33 3808 31 3911 29 4013 28 4115 27 4218 25 4320 24 4421 24 4523 23 4625 22 4726 22 4827 22 4928 22 5029 22 5130 22 5231 22 5331 23 5431 24 5530 26 5629 28 5728 30 5826 33 5924 36 6023 38 6121 41 6220 43 6319 45 6418 47 6516 50 6615 52 6713 55 6811 58 6910 60 7009 62 7109 63 7209 64 7310 64 7412 63 7514 62 7615 62 7717 61 7819 60 7922 58 8024 57 8126 56 8229 54 8331 53 8434 51 8537 49 8640 47 8743 45 8846 43 8950 40 9055 36 9162 30 9270 23 9376 18 9481 14 9585 11 9690 7 9793 5 9897 2
8b6a124c7e,16 86 115 88 215 89 314 91 413 93 511 96 610 1411 2022 100 2127 96 2230 94 2337 88 2442 84 2547 80 2652 76 2756 73 2860 70 2963 68 3066 66 3169 64 3271 63 3374 61 3477 59 3579 58 3682 56 3784 55 3887 53 3989 52 4091 51 4193 50 4295 49 4397 48 4499 47 4601 46 4703 45 4805 44 4906 44 5008 43 5109 43 5211 42 5312 42 5413 42 5514 42 5615 42 5716 42 5816 43 5917 43 6017 44 6118 44 6218 45 6318 46 6419 46 6519 47 6619 48 6719 49 6820 49 6920 50 7020 51 7121 51 7221 52 7322 52 7423 52 7523 53 7624 53 7724 54 7825 54 7925 55 8026 55 8126 56 8227 56 8328 56 8429 56 8529 57 8630 57 8731 57 8832 57 8932 58 9033 58 9134 58 9235 58 9336 58 9436 59 9537 59 9637 60 9738 60 9838 61 9939 61 10039 62 10140 62
12516190e9,34 19 135 20 235 21 334 24 434 26 533 29 633 31 733 33 833 35 933 37 1033 39 1133 41 1234 42 1335 44 1435 47 1536 49 1638 51 1739 53 1840 54 1942 55 2043 56 2145 56 2247 56 2349 56 2451 56 2553 57 2655 57 2757 57 2860 57 2962 57 3064 57 3166 57 3269 55 3371 55 3473 55 3575 54 3678 52 3780 52 3882 51 3985 50 4087 49 4190 47 4292 47 4395 45 4498 43 4601 42 4704 40 4807 38 4910 37 5014 34 5117 34 5220 32 5323 31 5426 29 5529 27 5631 26 5734 24 5836 23 5938 22 6040 21 6142 20 6245 18 6347 17 6449 16 6551 15 6655 12 6757 11 6859 10 6960 10 7062 9 7164 8 7266 7 7367 7 7469 6 7572 4 7674 3
